t,value
1663361148,96762720
1663361149,99447400
1663361150,101245176
1663361151,102148168
1663361152,103937736
1663361153,104832520
1663361154,106622088
1663361155,108411656
1663361156,109306440
1663361157,111096032
1663361158,112885600
1663361159,116464888
1663361160,118254456
1663361161,119149240
1663361162,120938848
1663361163,130782424
1663361164,75063200
1663361165,71943040
1663361166,196112752
1663361167,101169072
1663361168,176873904
1663361169,218037264
1663361170,254728416
1663361171,303038456
1663361172,339554864
1663361173,376550712
1663361174,402976384
1663361175,442747880
1663361176,486580768
1663361176,515462248
