t,value
1663380443,115231104
1663380444,117915808
1663380445,119713584
1663380446,120616576
1663380447,140456960
1663380448,183787648
1663380449,123944304
1663380450,223056896
1663380451,919225464
1663380452,149131272
1663380453,403084024
1663380454,411224688
1663380455,910563792
1663380456,646382776
1663380457,683243744
1663380458,684637744
1663380459,1271581632
1663380460,1521468528
1663380461,662725184
1663380462,1137623896
1663380463,1025056456
1663380464,1097538480
1663380465,1369983240
1663380466,1461379536
1663380467,1306009392
1663380468,1186324296
1663380469,574243512
1663380470,916364504
