t,value
1663352150,46142888
1663352151,48944680
1663352152,50352320
1663352153,51808696
1663352154,53174888
1663352155,88535656
1663352156,72313360
1663352157,95752960
1663352158,118346528
1663352159,150923760
1663352160,94827472
1663352161,167971568
1663352162,164549576
1663352163,101443144
1663352164,274503600
1663352165,303405336
1663352167,89062304
1663352167,129178056
1663352168,141388944
1663352169,128981832
1663352170,215356000
1663352171,321216560
1663352172,250612888
1663352173,127660264
1663352174,139136096
1663352175,140578304
1663352176,181211864
1663352177,429137952
1663352178,321324528
1663352179,322721280
1663352180,167203728
1663352181,455677888
1663352182,313703944
1663352183,338781008
1663352184,366946280
1663352185,418835048
1663352186,176194216
1663352187,178818680
1663352188,196759176
1663352189,206593072
1663352190,332381936
1663352191,419902368
1663352192,189396520
1663352193,191208056
1663352194,199697296
