t,value
1663352816,97570120
1663352817,100254800
1663352818,102052576
1663352819,102955568
1663352820,104745136
1663352821,109219304
1663352822,82158760
1663352823,64344240
1663352824,132538256
1663352825,160728664
1663352826,194985152
1663352827,251604248
1663352828,120665568
1663352829,193301024
1663352830,292328360
1663352831,339236152
1663352832,345671424
1663352833,89362992
1663352834,133401440
1663352835,227381896
1663352836,196550088
1663352837,200545032
1663352838,253937160
1663352839,238536232
1663352840,181672352
1663352841,197662112
1663352842,199048672
1663352843,224835272
1663352844,360368992
1663352845,330833392
1663352846,256026808
1663352847,281103416
1663352848,214095240
1663352849,355022328
1663352850,356818920
1663352851,385534264
1663352852,401116704
1663352853,166634216
1663352854,181228704
1663352855,205067824
1663352856,206484488
1663352857,405701144
1663352858,346150000
1663352859,351812840
1663352860,315861984
1663352860,319068016
