t,value
1663351808,47791328
1663351809,51175544
1663351810,52774072
1663351811,54082976
1663351812,55648848
1663351813,57214560
1663351814,58507240
1663351815,60081584
1663351816,61390696
1663351817,62956640
1663351818,91253480
1663351819,149736592
1663351820,87951432
1663351821,190644840
1663351822,103614840
1663351823,129400520
1663351824,142763016
1663351825,144102624
1663351826,146866184
1663351827,232354080
1663351828,168062160
1663351829,170261944
1663351830,171721624
1663351831,173181448
1663351832,174649288
1663351833,184576016
1663351834,186043744
1663351835,233820064
1663351836,224077216
1663351837,186153576
1663351838,193116648
1663351839,201949048
1663351840,226786656
1663351841,275104952
1663351842,278372560
1663351843,292129104
1663351844,208861000
1663351845,276609264
1663351846,111535992
1663351847,113045584
1663351848,114423904
1663351849,116584528
1663351849,126987896
