t,value
1663363498,115342984
1663363499,118027712
1663363500,119825488
1663363501,120720272
1663363502,112390960
1663363503,199058600
1663363504,255411384
1663363505,105390304
1663363506,239966512
1663363507,212820880
1663363508,512221800
1663363509,207848616
1663363510,368715872
1663363511,560600456
1663363512,575973984
1663363513,602731872
1663363514,558979856
1663363515,417436096
1663363516,704852080
1663363517,793342256
1663363518,696763496
1663363519,751070864
1663363520,802183704
1663363521,266405528
1663363522,296007808
1663363523,497317016
1663363524,462758688
1663363524,469896600
