t,value
1663353791,4650000000
1663353792,4700000000
1663353793,4740000000
1663353794,4780000000
1663353795,4820000000
1663353796,5430000000
1663353797,6370000000
1663353798,7360000000
1663353799,7910000000
1663353800,8620000000
1663353801,9650000000
1663353802,10690000000
1663353803,11990000000
1663353804,13110000000
1663353805,13830000000
1663353806,14230000000
1663353807,14270000000
1663353808,14810000000
1663353809,15890000000
1663353810,16920000000
1663353811,17790000000
1663353812,18680000000
1663353813,19090000000
1663353814,19110000000
1663353815,19650000000
1663353816,20600000000
1663353817,21280000000
1663353818,22050000000
1663353819,22590000000
