t,value
1663360895,4770000000
1663360896,4820000000
1663360897,4870000000
1663360898,4910000000
1663360899,4990000000
1663360900,6020000000
1663360901,6930000000
1663360902,7850000000
1663360903,9200000000
1663360904,10270000000
1663360905,11780000000
1663360906,12560000000
1663360907,12720000000
1663360908,13770000000
1663360909,14870000000
1663360910,16170000000
1663360911,16800000000
1663360912,17100000000
1663360913,18450000000
1663360914,19580000000
1663360915,20210000000
1663360916,20280000000
1663360917,20280000000
1663360918,20960000000
1663360919,22160000000
1663360920,23270000000
1663360921,24510000000
1663360922,25210000000
1663360923,26340000000
1663360924,27360000000
1663360925,27960000000
1663360926,28510000000
1663360927,29260000000
1663360928,29860000000
1663360929,29890000000
1663360930,30120000000
1663360931,31180000000
1663360932,32140000000
1663360933,33080000000
1663360934,34120000000
1663360934,34130000000
