t,value
1663375712,4420000000
1663375713,4490000000
1663375714,4530000000
1663375715,4580000000
1663375716,7170000000
1663375717,10100000000
1663375718,12340000000
1663375719,14320000000
1663375720,15440000000
1663375721,16470000000
1663375722,16900000000
1663375723,18960000000
1663375724,20610000000
1663375725,21650000000
1663375726,22590000000
1663375727,23960000000
1663375728,25410000000
1663375729,26430000000
1663375730,27450000000
1663375731,28470000000
1663375732,28890000000
1663375733,29030000000
1663375734,29070000000
1663375735,29090000000
1663375736,29100000000
1663375737,29110000000
1663375738,31020000000
1663375739,32010000000
1663375740,33060000000
1663375741,34890000000
1663375742,35240000000
1663375743,36390000000
1663375744,37420000000
1663375745,38420000000
1663375746,40130000000
1663375747,41340000000
1663375748,42020000000
1663375749,43960000000
1663375750,45030000000
1663375751,45040000000
1663375752,45090000000
1663375753,45110000000
1663375754,45130000000
1663375755,45150000000
1663375756,45160000000
1663375757,45170000000
1663375758,45940000000
1663375759,47000000000
1663375760,48020000000
1663375761,49400000000
1663375762,50600000000
1663375763,51690000000
1663375764,52850000000
1663375765,53900000000
1663375766,54900000000
1663375766,54950000000
