t,value
1663428847,4550000000
1663428848,4620000000
1663428849,4650000000
1663428850,4750000000
1663428851,7560000000
1663428852,10180000000
1663428853,12520000000
1663428854,15860000000
1663428855,18940000000
1663428856,19790000000
1663428857,22520000000
1663428858,25910000000
1663428859,28330000000
1663428860,30110000000
1663428861,33170000000
1663428862,36180000000
1663428863,38580000000
1663428864,38660000000
1663428865,38690000000
1663428866,38700000000
1663428867,41280000000
1663428868,44270000000
1663428869,47560000000
1663428870,49940000000
1663428871,52430000000
1663428872,55470000000
1663428873,59020000000
1663428874,61290000000
1663428875,63340000000
1663428876,64860000000
1663428877,66050000000
1663428878,67280000000
1663428879,69320000000
1663428880,72300000000
1663428881,74770000000
1663428882,77300000000
1663428883,80310000000
1663428884,81230000000
