t,value
1663418742,4450000000
1663418743,4500000000
1663418744,4550000000
1663418745,4580000000
1663418746,6380000000
1663418747,8000000000
1663418748,10700000000
1663418749,13540000000
1663418750,15630000000
1663418751,16950000000
1663418752,18180000000
1663418753,21190000000
1663418754,23390000000
1663418755,25020000000
1663418756,27490000000
1663418757,29530000000
1663418758,31600000000
1663418759,33220000000
1663418760,33880000000
1663418761,35720000000
1663418762,37270000000
1663418763,38790000000
1663418764,41550000000
1663418765,43780000000
1663418766,45990000000
1663418767,48330000000
1663418768,49130000000
1663418769,51310000000
1663418770,53340000000
1663418771,56070000000
1663418772,57930000000
1663418773,60470000000
1663418774,62130000000
1663418775,63580000000
1663418776,63590000000
1663418777,63600000000
1663418778,63630000000
1663418779,63680000000
1663418780,63690000000
1663418781,64650000000
1663418782,67240000000
1663418783,68940000000
1663418784,71800000000
1663418785,73840000000
1663418786,75870000000
1663418787,78180000000
1663418787,78380000000
