t,value
1663430525,4470000000
1663430526,4520000000
1663430527,4570000000
1663430528,4660000000
1663430529,7310000000
1663430530,9180000000
1663430531,11560000000
1663430532,15250000000
1663430533,19120000000
1663430534,20220000000
1663430535,23280000000
1663430536,27110000000
1663430537,28460000000
1663430538,32230000000
1663430539,36000000000
1663430540,37830000000
1663430541,37840000000
1663430542,37880000000
1663430543,40110000000
1663430544,43830000000
1663430545,47780000000
1663430546,50860000000
1663430547,54510000000
1663430548,58250000000
1663430549,59040000000
1663430550,61350000000
1663430551,63340000000
1663430552,64770000000
1663430553,65790000000
1663430554,69100000000
1663430555,72310000000
1663430556,75040000000
1663430557,78450000000
1663430557,78680000000
