t,value
1663352000,4700000000
1663352001,4750000000
1663352002,4820000000
1663352003,4870000000
1663352004,4920000000
1663352005,5130000000
1663352006,6240000000
1663352007,7190000000
1663352008,8120000000
1663352009,8880000000
1663352010,9880000000
1663352011,10980000000
1663352012,12230000000
1663352013,13220000000
1663352014,14160000000
1663352015,14220000000
1663352016,14840000000
1663352017,16020000000
1663352018,17090000000
1663352019,17580000000
1663352020,18430000000
1663352021,19200000000
1663352022,20340000000
1663352023,20570000000
1663352024,20640000000
1663352025,21590000000
1663352026,22540000000
1663352027,23290000000
1663352028,24220000000
1663352029,25360000000
1663352030,26240000000
1663352031,26780000000
1663352032,27340000000
1663352033,27900000000
1663352034,28000000000
1663352035,28010000000
1663352036,29090000000
1663352037,29520000000
1663352038,30450000000
1663352038,30580000000
