t,value
1663431183,4620000000
1663431184,4680000000
1663431185,4730000000
1663431186,5030000000
1663431187,7560000000
1663431188,9830000000
1663431189,12050000000
1663431190,15910000000
1663431191,18190000000
1663431192,18210000000
1663431193,18260000000
1663431194,19750000000
1663431195,23270000000
1663431196,26810000000
1663431197,30000000000
1663431198,31220000000
1663431199,32500000000
1663431200,34660000000
1663431201,38480000000
1663431202,40760000000
1663431203,44650000000
1663431204,45820000000
