t,value
1663363465,4610000000
1663363466,4660000000
1663363467,4700000000
1663363468,4750000000
1663363469,6350000000
1663363470,7990000000
1663363471,9550000000
1663363472,11340000000
1663363473,13070000000
1663363474,15210000000
1663363475,15270000000
1663363476,16890000000
1663363477,18710000000
1663363478,19200000000
1663363479,19280000000
1663363480,20560000000
1663363481,22370000000
1663363482,23610000000
1663363483,24960000000
1663363484,26950000000
1663363485,28380000000
1663363486,29650000000
1663363487,30880000000
1663363488,30910000000
1663363489,31960000000
1663363490,33870000000
1663363490,34010000000
