t,value
1663436527,4550000000
1663436528,4590000000
1663436529,4630000000
1663436530,4750000000
1663436531,7210000000
1663436532,9020000000
1663436533,11650000000
1663436534,14700000000
1663436535,16960000000
1663436536,17890000000
1663436537,21380000000
1663436538,24240000000
1663436539,26270000000
1663436540,29230000000
1663436541,31800000000
1663436542,31990000000
1663436543,32000000000
1663436544,33730000000
1663436545,37200000000
1663436546,40580000000
1663436547,43410000000
1663436548,46730000000
1663436549,49360000000
1663436550,51570000000
1663436551,53000000000
1663436552,54270000000
1663436553,56280000000
1663436554,59270000000
1663436555,61880000000
1663436556,64990000000
1663436556,65610000000
