t,value
1663356626,4510000000
1663356627,4570000000
1663356628,4610000000
1663356629,4650000000
1663356630,6630000000
1663356631,8250000000
1663356632,10480000000
1663356633,13510000000
1663356634,15080000000
1663356635,16970000000
1663356636,20320000000
1663356637,22040000000
1663356638,25110000000
1663356639,26970000000
1663356640,27130000000
1663356641,27150000000
1663356642,30350000000
1663356643,33540000000
1663356644,36320000000
1663356645,39930000000
1663356646,42580000000
1663356647,44670000000
1663356648,46710000000
1663356649,47770000000
1663356650,48570000000
1663356651,48610000000
1663356652,51410000000
1663356653,54590000000
1663356654,56760000000
