t,value
1663354137,4710000000
1663354138,4760000000
1663354139,4790000000
1663354140,4830000000
1663354141,4850000000
1663354142,5720000000
1663354143,6880000000
1663354144,8210000000
1663354145,9910000000
1663354146,10930000000
1663354147,12160000000
1663354148,13100000000
1663354149,14150000000
1663354150,14930000000
1663354151,14990000000
1663354152,15750000000
1663354153,16730000000
1663354154,17480000000
1663354155,17880000000
1663354156,17900000000
1663354157,17940000000
1663354158,18080000000
1663354159,18410000000
1663354160,18480000000
1663354161,18530000000
1663354162,18540000000
1663354163,18620000000
