t,value
1663417430,4640000000
1663417431,4680000000
1663417432,4720000000
1663417433,4870000000
1663417434,7470000000
1663417435,10420000000
1663417436,12680000000
1663417437,14430000000
1663417438,15550000000
1663417439,16640000000
1663417440,17210000000
1663417441,18480000000
1663417442,20080000000
1663417443,21110000000
1663417444,22140000000
1663417445,23290000000
1663417446,24320000000
1663417447,24920000000
1663417448,24930000000
1663417449,24950000000
1663417450,24960000000
1663417451,24970000000
1663417452,26600000000
1663417453,27670000000
1663417454,28970000000
1663417455,30320000000
1663417456,31620000000
1663417457,32930000000
1663417458,33980000000
1663417459,34990000000
1663417460,36060000000
1663417461,37160000000
1663417462,38760000000
1663417463,39900000000
1663417464,41630000000
1663417465,42830000000
1663417466,43310000000
1663417467,43320000000
1663417468,43370000000
1663417469,43380000000
1663417470,43810000000
1663417471,44820000000
1663417472,45870000000
1663417473,46890000000
1663417474,48180000000
1663417475,49140000000
