t,value
1663361367,5240000000
1663361368,5320000000
1663361369,5360000000
1663361370,5410000000
1663361371,5440000000
1663361372,6280000000
1663361373,7250000000
1663361374,7970000000
1663361375,9240000000
1663361376,10400000000
1663361377,11750000000
1663361378,13250000000
1663361379,13800000000
1663361380,14640000000
1663361381,16180000000
1663361382,17150000000
1663361383,17770000000
1663361384,17980000000
1663361385,18000000000
1663361386,18450000000
1663361387,19820000000
1663361388,20970000000
1663361389,22170000000
1663361390,22990000000
1663361391,24170000000
1663361392,25440000000
1663361393,26140000000
1663361394,26800000000
1663361395,27760000000
1663361396,27950000000
1663361397,27960000000
1663361398,28880000000
1663361399,30020000000
1663361400,30400000000
