t,value
1663370436,4520000000
1663370437,4580000000
1663370438,4610000000
1663370439,4660000000
1663370440,5670000000
1663370441,7540000000
1663370442,9100000000
1663370443,10760000000
1663370444,12580000000
1663370445,12860000000
1663370446,12910000000
1663370447,12980000000
1663370448,13000000000
1663370449,13020000000
1663370450,13050000000
1663370451,13950000000
1663370452,15750000000
1663370453,16130000000
1663370454,17450000000
1663370455,19100000000
1663370456,19640000000
1663370457,21960000000
1663370458,22150000000
1663370459,23470000000
1663370460,24000000000
1663370461,24060000000
1663370462,24140000000
1663370463,25320000000
