t,value
1663420804,4830000000
1663420805,4880000000
1663420806,4910000000
1663420807,4950000000
1663420808,7120000000
1663420809,9950000000
1663420810,12040000000
1663420811,15150000000
1663420812,16360000000
1663420813,18500000000
1663420814,21840000000
1663420815,23830000000
1663420816,26650000000
1663420817,26960000000
1663420818,29230000000
1663420819,32760000000
1663420820,35520000000
1663420821,38050000000
1663420822,41130000000
1663420823,44240000000
1663420824,46180000000
1663420825,48330000000
1663420826,51080000000
1663420827,53380000000
