t,value
1663353086,37524688
1663353087,37712648
1663353088,37870216
1663353089,37938544
1663353090,38022480
1663353091,38106744
1663353092,38160008
1663353093,38199016
1663353094,38228472
1663353095,38263304
1663353096,38277584
1663353097,38292600
1663353098,38368456
1663353099,38446136
1663353100,38479000
1663353101,38532344
1663353102,38636224
1663353103,38649856
1663353104,38669192
1663353105,38706720
1663353106,38710288
1663353107,41728064
1663353108,49350184
1663353109,63699576
1663353110,76107376
1663353111,81809096
1663353112,83105728
1663353113,83108640
1663353114,84181216
1663353115,84518168
1663353116,86190072
1663353117,86463344
1663353118,85384200
1663353119,86219568
1663353120,87304400
1663353121,87339200
1663353122,87379712
1663353123,88103504
