t,value
1663361329,37481344
1663361330,37672616
1663361331,37783176
1663361332,37873272
1663361333,37963408
1663361334,45068864
1663361335,53611512
1663361336,61112896
1663361337,66677096
1663361338,73925568
1663361339,76574184
1663361340,77079712
1663361341,77155232
1663361342,80854608
1663361343,81137336
1663361344,80331608
1663361345,80588240
1663361346,80671920
1663361347,82053712
1663361348,83916960
1663361349,84803496
1663361350,85350104
1663361351,85483976
1663361352,85942864
1663361353,88646664
1663361354,88402600
1663361355,89394448
1663361356,89661632
1663361357,90639928
1663361358,90940640
1663361359,91528504
