t,value
1663428730,37382184
1663428731,37571912
1663428732,37704984
1663428733,37797488
1663428734,47980928
1663428735,61732256
1663428736,73183704
1663428737,75771912
1663428738,76568752
1663428739,81801888
1663428740,84815632
1663428741,86455176
1663428742,87871856
1663428743,87926272
1663428744,88200640
1663428745,91724992
1663428746,92058808
1663428747,92878072
1663428748,92973040
1663428749,93781760
1663428750,94665784
1663428751,95139736
1663428752,95977488
1663428753,97337928
1663428754,97291088
1663428755,97332888
1663428756,98592936
1663428757,98651232
1663428758,98833512
1663428759,98877280
1663428760,99279840
