t,value
1663378159,37382584
1663378160,37594504
1663378161,37718960
1663378162,38168208
1663378163,48216688
1663378164,62275776
1663378165,72095176
1663378166,75890376
1663378167,76385776
1663378168,79577752
1663378169,84548528
1663378170,84736888
1663378171,87702648
1663378172,87849688
1663378173,87901144
1663378174,88331712
1663378175,88377952
1663378176,88456448
1663378177,90408768
1663378178,91094552
1663378179,91149800
1663378180,92836632
1663378181,93502000
1663378182,94066896
1663378183,95759840
1663378184,95491696
1663378185,96566960
1663378186,97423376
1663378187,97493440
1663378188,97743776
1663378189,97759272
1663378190,98209776
1663378191,98241512
1663378192,99444216
1663378193,99471632
1663378194,99878296
