t,value
1663377404,37422992
1663377405,37581360
1663377406,37689944
1663377407,39928552
1663377408,52662368
1663377409,66239224
1663377410,75996104
1663377411,76484864
1663377412,76749528
1663377413,77118408
1663377414,77150152
1663377415,77163808
1663377416,77245488
1663377417,77309624
1663377418,77357104
1663377419,82744640
1663377420,83027832
1663377421,82874064
1663377422,82742136
1663377423,85161392
1663377424,85213232
1663377425,85179768
1663377426,85214040
1663377427,85277392
1663377428,89808024
1663377429,89207704
1663377430,89256416
1663377431,90092424
1663377432,90695104
1663377433,90703728
1663377434,90726296
1663377435,91336576
