t,value
1663362566,37299984
1663362567,37479288
1663362568,37556296
1663362569,37634656
1663362570,41059872
1663362571,48249360
1663362572,61507624
1663362573,71595776
1663362574,76226024
1663362575,76848944
1663362576,77455400
1663362577,84265840
1663362578,85564712
1663362579,85915424
1663362580,86360744
1663362581,86715224
1663362582,87027568
1663362583,87054096
1663362584,90110488
1663362585,90555008
1663362586,91862576
1663362587,93152192
1663362588,93746736
1663362589,95349232
1663362590,94669032
1663362591,95393928
1663362592,96718824
1663362593,96770112
1663362594,96967560
1663362595,98114024
1663362596,98639720
1663362597,98599056
1663362598,99151768
