t,value
1663371560,37288784
1663371561,37486176
1663371562,37620184
1663371563,37733624
1663371564,40187552
1663371565,47822336
1663371566,60216816
1663371567,66908928
1663371568,73706968
1663371569,75191384
1663371570,75872800
1663371571,75993640
1663371572,76132256
1663371573,77802496
1663371574,81843360
1663371575,81938376
1663371576,83448216
1663371577,84569088
1663371578,84578568
1663371579,89022688
1663371580,89486264
1663371581,90075704
1663371582,90856112
1663371583,91246456
1663371583,91469712
