t,value
1663361958,37465056
1663361959,37649680
1663361960,37788336
1663361961,37883208
1663361962,41325032
1663361963,49062328
1663361964,60334984
1663361965,66714448
1663361966,71445376
1663361967,76475232
1663361968,76565904
1663361969,77008168
1663361970,77033816
1663361971,77079648
1663361972,77176024
1663361973,77240712
1663361974,77327080
1663361975,78679928
1663361976,82420440
1663361977,82302024
1663361978,82407016
1663361979,83490664
1663361980,84655768
1663361981,84603040
1663361982,84619824
1663361983,88916344
1663361984,89237696
1663361985,89825176
1663361986,89946216
1663361987,90504760
1663361988,90552896
1663361988,90655280
