t,value
1663357047,37386416
1663357048,37573664
1663357049,37683072
1663357050,38737216
1663357051,47458880
1663357052,61565304
1663357053,73771768
1663357054,76278216
1663357055,76751712
1663357056,84614624
1663357057,85152456
1663357058,87589688
1663357059,87576480
1663357060,87800664
1663357061,90912792
1663357062,91544424
1663357063,92678040
1663357064,93492184
1663357065,94347272
1663357066,94699048
1663357067,95870696
1663357068,96989672
1663357069,97778496
1663357070,97943488
1663357071,98920640
1663357072,98753000
1663357073,99566616
1663357074,99666576
