t,value
1663370238,37451720
1663370239,37641136
1663370240,37769480
1663370241,37869264
1663370242,43152568
1663370243,55888328
1663370244,63166152
1663370245,73353328
1663370246,75962936
1663370247,76607048
1663370248,77332704
1663370249,84419304
1663370250,84658736
1663370251,85719656
1663370252,86749944
1663370253,86869640
1663370254,87187968
1663370255,86968000
1663370256,86981240
1663370257,89344928
1663370258,90374464
1663370259,90810680
1663370260,92272056
1663370261,93090104
1663370262,93658944
1663370263,94730680
1663370264,95514336
1663370265,94281216
1663370266,95618912
1663370267,96253488
1663370268,96396808
1663370269,96408544
1663370270,97503888
1663370271,97963208
1663370272,98584128
1663370273,98708456
1663370273,98799312
