t,value
1663379468,37478784
1663379469,37649264
1663379470,37730400
1663379471,37833704
1663379472,45852112
1663379473,60024336
1663379474,69240720
1663379475,76078856
1663379476,76481600
1663379477,76725504
1663379478,81693952
1663379479,82141456
1663379480,82521208
1663379481,83929792
1663379482,83905376
1663379483,84670848
1663379484,85197600
1663379485,85948744
1663379486,87659968
1663379487,87676320
1663379488,91506800
1663379489,91665168
1663379490,91776904
1663379491,92600104
1663379492,92784864
1663379493,92918976
1663379493,93205368
