t,value
1663370807,37512880
1663370808,37725912
1663370809,37838760
1663370810,37934360
1663370811,40593224
1663370812,54840416
1663370813,63423720
1663370814,72287440
1663370815,76485352
1663370816,77060528
1663370817,77329544
1663370818,77991056
1663370819,85154032
1663370820,85494576
1663370821,86267248
1663370822,86736192
1663370823,87034128
1663370824,87198608
1663370825,87308784
1663370826,87372424
1663370827,87381800
1663370828,89678592
1663370829,90882160
1663370830,90974432
1663370831,92239184
1663370832,92935352
1663370833,92984976
1663370834,93542368
1663370835,94367328
1663370836,95151488
1663370837,96529200
1663370838,96052792
1663370839,96372424
1663370840,96377312
1663370841,96596984
1663370842,97017000
1663370843,97742976
1663370844,97783928
1663370844,97992248
