t,value
1663371155,37324576
1663371156,37521400
1663371157,37629792
1663371158,37742712
1663371159,40236440
1663371160,48458480
1663371161,60624200
1663371162,69009320
1663371163,75659776
1663371164,76330832
1663371165,76674416
1663371166,77855880
1663371167,80991440
1663371168,80856544
1663371169,81389672
1663371170,84289304
1663371171,85281160
1663371172,85607112
1663371173,85572128
1663371174,85610712
1663371175,86457768
1663371176,87102712
1663371177,88551744
1663371178,89576496
1663371179,90172312
1663371180,90829120
1663371181,90889368
1663371182,91370304
1663371183,91899312
1663371184,92183176
