t,value
1663417430,37400544
1663417431,37573808
1663417432,37708800
1663417433,38115016
1663417434,47176328
1663417435,60687248
1663417436,72413304
1663417437,76153552
1663417438,76344072
1663417439,76573128
1663417440,77114424
1663417441,80293656
1663417442,80913736
1663417443,81029992
1663417444,81040064
1663417445,81295096
1663417446,81478304
1663417447,81563688
1663417448,81184424
1663417449,81184280
1663417450,81185400
1663417451,81203672
1663417452,84313408
1663417453,84480752
1663417454,84439496
1663417455,84541384
1663417456,85494232
1663417457,85517816
1663417458,85996984
1663417459,86004984
1663417460,86049464
1663417461,86098160
1663417462,86169384
1663417463,87376328
1663417464,89269064
1663417465,89703824
1663417466,91648328
1663417467,91701512
1663417468,91713984
1663417469,91763576
1663417470,92699936
1663417471,92765992
1663417472,92771944
1663417473,92794344
1663417474,93245112
1663417475,93232328
