t,value
1663362323,37378312
1663362324,37550024
1663362325,37661920
1663362326,37770240
1663362327,37851824
1663362328,44005760
1663362329,48132088
1663362330,57459408
1663362331,62653976
1663362332,71165600
1663362333,76014664
1663362334,76318288
1663362335,76724400
1663362336,76796552
1663362337,80746576
1663362338,81690000
1663362339,81923808
1663362340,81994968
1663362341,83185472
1663362342,83741760
1663362343,84208640
1663362344,84672720
1663362345,84500504
1663362346,84231800
1663362347,84889736
1663362347,85020328
