t,value
1663423722,37489496
1663423723,37698096
1663423724,37843480
1663423725,37982120
1663423726,48547592
1663423727,62091488
1663423728,75128056
1663423729,76403568
1663423730,80806720
1663423731,84246088
1663423732,85560752
1663423733,86885784
1663423734,87147728
1663423735,87218976
1663423736,87291048
1663423737,90058384
1663423738,92230248
1663423739,92933320
1663423740,94325880
1663423741,94566656
1663423742,94855472
1663423743,94996504
1663423744,96169672
1663423745,96693432
1663423746,97209120
1663423746,97644416
