t,value
1663354205,37342408
1663354206,37609440
1663354207,37727960
1663354208,37813824
1663354209,37866432
1663354210,40034336
1663354211,43950160
1663354212,47198192
1663354213,55147112
1663354214,59070176
1663354215,62011600
1663354216,66838240
1663354217,71829512
1663354218,76186520
1663354219,76644744
1663354220,76910392
1663354221,76718088
1663354222,79057656
1663354223,80636784
1663354224,81368224
1663354225,82195528
1663354226,82143904
1663354227,82651424
1663354228,82872976
1663354229,83355600
1663354230,84232824
1663354230,84310168
