t,value
1663363196,37421544
1663363197,37612976
1663363198,37729272
1663363199,37857944
1663363200,39415184
1663363201,48353448
1663363202,61498112
1663363203,71584360
1663363204,75889320
1663363205,76410712
1663363206,76756416
1663363207,77379240
1663363208,84204032
1663363209,84764864
1663363210,85020448
1663363211,86767392
1663363212,87160240
1663363213,87338336
1663363214,87556856
1663363215,87574792
1663363216,87580872
1663363217,89628392
1663363218,90625424
1663363219,90692504
1663363220,91906032
1663363221,92456544
1663363222,92788456
1663363223,93377752
1663363224,93978216
1663363225,95696640
1663363226,95467648
1663363227,96060712
1663363228,96084792
1663363229,96246088
1663363230,96280352
1663363231,96857288
1663363232,97522248
1663363233,97590824
1663363233,97292864
