t,value
1663437924,37353784
1663437925,37543384
1663437926,37693728
1663437927,38268912
1663437928,47728544
1663437929,60941176
1663437930,72702088
1663437931,76270000
1663437932,76939016
1663437933,77734400
1663437934,84944992
1663437935,85126224
1663437936,86709024
1663437937,88058144
1663437938,88069928
1663437939,87805240
1663437940,87861480
1663437941,87960016
1663437942,90589144
1663437943,91071432
1663437944,92101232
1663437945,93496048
1663437946,93710736
1663437947,94975224
1663437948,96303104
1663437949,95684360
1663437950,95784600
1663437951,96611184
1663437952,96621936
1663437953,97792352
1663437954,98634352
1663437955,98912856
1663437956,99597872
1663437957,100288912
1663437958,100717872
