t,value
1663430454,37550736
1663430455,37788184
1663430456,37908688
1663430457,37993672
1663430458,47863232
1663430459,61272624
1663430460,73208456
1663430461,76236536
1663430462,77242504
1663430463,84376888
1663430464,85490424
1663430465,86746024
1663430466,87411256
1663430467,87672648
1663430468,87979184
1663430469,88007424
1663430470,91249232
1663430471,91767280
1663430472,93015888
1663430473,94256896
1663430474,94585112
1663430475,95825896
1663430476,97518944
1663430477,97080936
1663430478,97119232
1663430479,97181304
1663430480,97834888
1663430481,98626104
1663430482,99098736
