t,value
1663436201,37451472
1663436202,37653784
1663436203,37771784
1663436204,37860008
1663436205,47286264
1663436206,60375528
1663436207,72768144
1663436208,76618072
1663436209,76542360
1663436210,78090976
1663436211,85537440
1663436212,85189712
1663436213,86825920
1663436214,87856416
1663436215,88049952
1663436216,88362176
1663436217,87875680
1663436218,87894616
1663436219,87931872
1663436220,90813464
1663436221,90850400
1663436222,91930392
1663436223,93448176
1663436224,93479592
1663436226,94151088
1663436226,93602704
1663436227,94729280
1663436228,96334936
1663436229,96956040
1663436230,96968352
1663436231,97317432
1663436232,97325336
1663436233,98415824
1663436234,98514488
1663436235,99332768
1663436236,99593472
1663436237,99683688
1663436238,99974248
