t,value
1663428989,4350000000
1663428990,4420000000
1663428991,4460000000
1663428992,4530000000
1663428993,7050000000
1663428994,8720000000
1663428995,11160000000
1663428996,14430000000
1663428997,15940000000
1663428998,19120000000
1663428999,20880000000
1663429000,20960000000
1663429001,21620000000
1663429002,25260000000
1663429003,27280000000
1663429004,30060000000
1663429005,32910000000
1663429006,35270000000
1663429007,36550000000
1663429008,36600000000
1663429009,40120000000
1663429009,40270000000
