t,value
1663426029,4630000000
1663426030,4680000000
1663426031,4730000000
1663426032,4970000000
1663426033,7310000000
1663426034,9480000000
1663426035,11590000000
1663426036,13030000000
1663426037,14140000000
1663426038,15200000000
1663426039,16370000000
1663426040,18290000000
1663426041,19590000000
1663426042,20600000000
1663426043,21540000000
1663426044,22220000000
1663426045,22790000000
1663426046,24080000000
1663426047,25260000000
1663426048,26320000000
1663426049,26780000000
1663426050,26940000000
