t,value
1663368613,4370000000
1663368614,4420000000
1663368615,4460000000
1663368616,4500000000
1663368617,6180000000
1663368618,8300000000
1663368619,10430000000
1663368620,12070000000
1663368621,13860000000
1663368622,15030000000
1663368623,15590000000
1663368624,17300000000
1663368625,18920000000
1663368626,20080000000
1663368627,20820000000
1663368628,22480000000
1663368629,23510000000
1663368630,24530000000
1663368631,24740000000
1663368632,24760000000
1663368633,24780000000
1663368634,26100000000
1663368635,27420000000
1663368636,28550000000
1663368637,29870000000
1663368638,30880000000
1663368639,31880000000
1663368640,33500000000
1663368641,34900000000
1663368642,35660000000
1663368643,36270000000
1663368644,36310000000
1663368645,36320000000
1663368646,37220000000
1663368647,38220000000
1663368648,39560000000
1663368649,40570000000
1663368650,41660000000
1663368651,42210000000
