t,value
1663422955,4320000000
1663422956,4370000000
1663422957,4400000000
1663422958,4440000000
1663422959,6890000000
1663422960,9830000000
1663422961,12150000000
1663422962,15500000000
1663422963,17270000000
1663422964,18900000000
1663422965,22580000000
1663422966,24310000000
1663422967,26270000000
1663422968,29150000000
1663422969,32430000000
1663422970,33660000000
1663422971,37610000000
1663422972,40600000000
1663422973,42880000000
1663422974,44550000000
1663422975,45900000000
1663422976,49050000000
1663422977,50210000000
