t,value
1663354343,4490000000
1663354344,4700000000
1663354345,4740000000
1663354346,4770000000
1663354347,4800000000
1663354348,5360000000
1663354349,5950000000
1663354350,6730000000
1663354351,7360000000
1663354352,8220000000
1663354353,9320000000
1663354354,10420000000
1663354355,11260000000
1663354356,12190000000
1663354357,12870000000
1663354358,13600000000
1663354359,14660000000
1663354360,15650000000
1663354361,16740000000
1663354362,17850000000
1663354363,17890000000
1663354364,18850000000
1663354365,19170000000
1663354366,20250000000
1663354367,20770000000
1663354367,21010000000
