t,value
1663376836,4490000000
1663376837,4530000000
1663376838,4570000000
1663376839,4600000000
1663376840,6280000000
1663376841,8060000000
1663376842,10830000000
1663376843,12800000000
1663376844,13950000000
1663376845,14360000000
1663376846,16310000000
1663376847,17700000000
1663376848,18740000000
1663376849,19770000000
1663376850,20130000000
1663376851,20150000000
1663376852,20190000000
1663376853,20900000000
1663376854,22520000000
1663376855,23860000000
1663376856,25420000000
1663376857,26860000000
1663376858,27910000000
1663376859,28950000000
1663376860,30540000000
1663376861,32190000000
1663376862,33710000000
1663376863,34740000000
1663376864,34770000000
1663376865,34810000000
1663376866,34830000000
1663376867,36110000000
1663376868,37140000000
1663376869,38780000000
1663376869,38790000000
