t,value
1663430095,4490000000
1663430096,4530000000
1663430097,4570000000
1663430098,4610000000
1663430099,7240000000
1663430100,8730000000
1663430101,10820000000
1663430102,13960000000
1663430103,16580000000
1663430104,17730000000
1663430105,20660000000
1663430106,24030000000
1663430107,25750000000
1663430108,30000000000
1663430109,32580000000
1663430110,32620000000
1663430111,32650000000
1663430112,33900000000
1663430113,37350000000
1663430114,41240000000
1663430115,44360000000
1663430116,48260000000
1663430117,51960000000
1663430118,54050000000
1663430119,55820000000
1663430120,57890000000
1663430121,59060000000
1663430122,59140000000
1663430123,59200000000
1663430124,62820000000
1663430125,66440000000
1663430126,70170000000
1663430127,72000000000
