t,value
1663362261,4030000000
1663362262,4090000000
1663362263,4120000000
1663362264,4150000000
1663362265,4430000000
1663362266,5570000000
1663362267,7040000000
1663362268,8600000000
1663362269,9640000000
1663362270,10770000000
1663362271,12130000000
1663362272,13350000000
1663362273,14180000000
1663362274,15130000000
1663362275,16400000000
1663362276,17670000000
1663362277,18690000000
1663362278,19560000000
1663362279,19950000000
1663362280,20270000000
1663362281,21420000000
1663362282,22250000000
1663362283,22620000000
