t,value
1663354102,4510000000
1663354103,4560000000
1663354104,4590000000
1663354105,4640000000
1663354106,4670000000
1663354107,4860000000
1663354108,6600000000
1663354109,8260000000
1663354110,10370000000
1663354111,11860000000
1663354112,13310000000
1663354113,13370000000
1663354114,13430000000
1663354115,14740000000
1663354116,16100000000
1663354117,16840000000
1663354118,16890000000
1663354119,16920000000
1663354120,16950000000
1663354121,17410000000
1663354122,17490000000
1663354123,18670000000
1663354124,18700000000
1663354125,18710000000
1663354126,18720000000
1663354127,18890000000
1663354128,19100000000
