t,value
1663355968,4530000000
1663355969,4580000000
1663355970,4620000000
1663355971,4640000000
1663355972,5620000000
1663355973,7370000000
1663355974,8640000000
1663355975,10380000000
1663355976,11670000000
1663355977,13960000000
1663355978,14310000000
1663355979,16900000000
1663355980,18310000000
1663355981,19830000000
1663355982,20600000000
1663355983,20800000000
1663355984,21040000000
1663355985,21650000000
1663355986,23350000000
1663355987,24960000000
1663355988,26290000000
1663355988,26330000000
