t,value
1663369043,4510000000
1663369044,4570000000
1663369045,4610000000
1663369046,4650000000
1663369047,5640000000
1663369048,7410000000
1663369049,8970000000
1663369050,10610000000
1663369051,12060000000
1663369052,13100000000
1663369053,13320000000
1663369054,14700000000
1663369055,16390000000
1663369056,17450000000
1663369057,17950000000
1663369058,18010000000
1663369059,18070000000
1663369060,19490000000
1663369061,20940000000
1663369062,22280000000
1663369063,23020000000
1663369064,24240000000
1663369065,25990000000
1663369066,26910000000
1663369067,27480000000
1663369068,28720000000
1663369069,29320000000
1663369070,30540000000
1663369071,31840000000
1663369072,32750000000
1663369073,33770000000
1663369074,34720000000
