t,value
1663360106,4600000000
1663360107,4670000000
1663360108,4710000000
1663360109,4760000000
1663360110,4900000000
1663360111,6020000000
1663360112,7400000000
1663360113,8270000000
1663360114,9360000000
1663360115,10430000000
1663360116,11680000000
1663360117,12880000000
1663360118,13060000000
1663360119,13700000000
1663360120,15090000000
1663360121,16680000000
1663360122,16930000000
1663360123,18020000000
1663360124,19180000000
1663360125,19220000000
1663360126,19230000000
1663360127,20000000000
1663360128,21280000000
1663360129,22700000000
1663360130,23420000000
1663360131,24740000000
1663360132,25940000000
1663360133,26750000000
1663360134,27550000000
1663360135,28230000000
1663360136,29140000000
1663360137,29170000000
1663360138,29230000000
1663360139,30280000000
1663360140,31300000000
1663360141,32320000000
1663360141,32340000000
