t,value
1663383026,4430000000
1663383027,4490000000
1663383028,4530000000
1663383029,4570000000
1663383030,6540000000
1663383031,9390000000
1663383032,11780000000
1663383033,14780000000
1663383034,18630000000
1663383035,19780000000
1663383036,19820000000
1663383037,19900000000
1663383038,21370000000
1663383039,24830000000
1663383040,28460000000
1663383041,30990000000
1663383042,32440000000
1663383043,33400000000
1663383044,36530000000
1663383045,40390000000
1663383046,40930000000
1663383047,44730000000
1663383048,46600000000
1663383048,46700000000
