t,value
1663356529,4480000000
1663356530,4530000000
1663356531,4580000000
1663356532,4630000000
1663356533,6750000000
1663356534,8480000000
1663356535,10440000000
1663356536,13410000000
1663356537,14330000000
1663356538,16840000000
1663356539,20010000000
1663356540,22160000000
1663356541,24740000000
1663356542,25040000000
1663356543,25580000000
1663356544,29040000000
1663356545,30410000000
1663356546,33980000000
1663356547,37290000000
1663356548,39860000000
1663356549,41930000000
1663356550,42230000000
1663356551,42370000000
1663356552,45630000000
1663356553,48540000000
1663356553,48990000000
