t,value
1663360025,4690000000
1663360026,4740000000
1663360027,4780000000
1663360028,4810000000
1663360029,4840000000
1663360030,6070000000
1663360031,7560000000
1663360032,9360000000
1663360033,10670000000
1663360034,12090000000
1663360035,13530000000
1663360036,14880000000
1663360037,14940000000
1663360038,15090000000
1663360039,16500000000
1663360040,17840000000
1663360041,18430000000
1663360042,19470000000
1663360043,20470000000
1663360044,21250000000
1663360045,22940000000
1663360046,23810000000
1663360047,23930000000
1663360048,24810000000
1663360049,26010000000
1663360050,26150000000
1663360051,27030000000
1663360052,27790000000
1663360053,28220000000
1663360054,28890000000
1663360055,29900000000
1663360056,30870000000
1663360056,31540000000
