t,value
1663354412,4720000000
1663354413,4800000000
1663354414,4840000000
1663354415,4880000000
1663354416,4920000000
1663354417,5140000000
1663354418,6080000000
1663354419,7000000000
1663354420,7830000000
1663354421,8600000000
1663354422,9440000000
1663354423,10630000000
1663354424,11440000000
1663354425,12340000000
1663354426,13380000000
1663354427,14430000000
1663354428,14740000000
1663354429,15320000000
1663354430,16320000000
1663354431,17110000000
1663354432,18110000000
1663354433,18860000000
1663354434,19880000000
1663354435,20280000000
1663354436,20370000000
1663354437,21300000000
1663354438,22300000000
1663354439,22620000000
1663354440,22730000000
