t,value
1663426029,4340000000
1663426030,4380000000
1663426031,4420000000
1663426032,4660000000
1663426033,7160000000
1663426034,10040000000
1663426035,12120000000
1663426036,13910000000
1663426037,14980000000
1663426038,16090000000
1663426039,17350000000
1663426040,19430000000
1663426041,20490000000
1663426042,21600000000
1663426043,23210000000
1663426044,23780000000
1663426045,24460000000
1663426046,25760000000
1663426047,26790000000
1663426048,28090000000
1663426049,29070000000
1663426050,29250000000
