t,value
1663358795,4660000000
1663358796,4710000000
1663358797,4740000000
1663358798,4780000000
1663358799,7080000000
1663358800,8870000000
1663358801,11240000000
1663358802,14790000000
1663358803,17870000000
1663358804,19200000000
1663358805,22880000000
1663358806,24270000000
1663358807,27410000000
1663358808,29360000000
1663358809,29560000000
1663358810,29570000000
1663358811,33020000000
1663358812,36540000000
1663358813,38270000000
1663358814,42000000000
1663358815,45050000000
1663358816,46970000000
1663358817,48120000000
1663358818,49610000000
1663358819,52470000000
1663358820,55240000000
1663358821,58270000000
