t,count
1663380964,0
1663380965,0
1663380966,0
1663380967,0
1663380968,0
1663380969,0
1663380970,0
1663380971,0
1663380972,4254
1663380973,13375
1663380974,13708
1663380975,13708
1663380976,13708
1663380977,22124
1663380978,22124
1663380979,22124
1663380980,22124
1663380981,22124
1663380982,22124
1663380983,31256
1663380984,31256
1663380985,31256
1663380986,31256
1663380987,41147
1663380988,42233
1663380989,43095
1663380990,43095
1663380991,43095
1663380992,43095
1663380993,43095
1663380993,49630
