t,count
1663418609,0
1663418610,0
1663418611,0
1663418612,0
1663418613,0
1663418614,0
1663418615,0
1663418616,0
1663418617,8662
1663418618,8662
1663418619,8662
1663418620,13332
1663418621,13470
1663418622,13470
1663418623,15607
1663418624,18087
1663418625,18087
1663418626,18087
1663418627,18087
1663418628,18087
1663418629,18087
1663418630,23625
1663418631,23625
1663418632,23625
1663418633,29633
1663418634,30024
1663418635,31056
1663418636,31056
1663418637,32615
1663418638,32615
1663418639,32615
1663418640,32615
1663418641,32615
1663418642,36620
1663418643,36620
1663418644,39946
