t,count
1663425328,0
1663425329,0
1663425330,0
1663425331,0
1663425332,0
1663425333,0
1663425334,0
1663425335,0
1663425336,0
1663425337,0
1663425338,0
1663425339,7047
1663425340,7047
1663425341,7047
1663425342,7047
1663425343,7047
1663425344,7047
1663425345,7047
1663425346,7047
1663425347,14469
1663425348,14469
1663425349,14469
1663425350,14469
1663425351,14469
1663425352,14469
1663425353,14469
1663425354,20097
1663425355,20097
1663425356,20097
1663425357,20097
1663425358,20097
1663425359,20097
1663425360,26112
1663425361,26112
1663425362,26112
1663425363,26112
1663425364,26112
1663425365,26112
1663425366,26112
1663425367,26112
1663425368,26112
1663425369,33868
1663425370,34670
1663425371,35478
1663425372,35478
1663425373,35478
1663425374,35478
1663425375,35478
1663425376,35478
1663425377,40688
1663425378,40688
1663425379,40688
1663425380,40688
1663425381,40688
1663425382,40688
1663425383,46586
